,StateCode,Year,MSN,Data
41530,WA,2010,ElectricPower->Industrial,90871.0
41531,WA,2011,ElectricPower->Industrial,95307.0
41532,WA,2012,ElectricPower->Industrial,94099.0
41533,WA,2013,ElectricPower->Industrial,92925.0
41534,WA,2014,ElectricPower->Industrial,95580.0
41535,WA,2015,ElectricPower->Industrial,91347.0
41536,WA,2016,ElectricPower->Industrial,87615.0
41537,WA,2017,ElectricPower->Industrial,84818.0
41538,WA,2018,ElectricPower->Industrial,86198.0
41539,WA,2019,ElectricPower->Industrial,85886.0
41540,WI,2000,ElectricPower->Industrial,89264.0
41541,WI,2001,ElectricPower->Industrial,86564.0
41542,WI,2002,ElectricPower->Industrial,87121.0
41543,WI,2003,ElectricPower->Industrial,88102.0
41544,WI,2004,ElectricPower->Industrial,93607.0
41545,WI,2005,ElectricPower->Industrial,86583.0
41546,WI,2006,ElectricPower->Industrial,86274.0
41547,WI,2007,ElectricPower->Industrial,86788.0
41548,WI,2008,ElectricPower->Industrial,84182.0
41549,WI,2009,ElectricPower->Industrial,76393.0
41550,WI,2010,ElectricPower->Industrial,80018.0
41551,WI,2011,ElectricPower->Industrial,79864.0
41552,WI,2012,ElectricPower->Industrial,80390.0
41553,WI,2013,ElectricPower->Industrial,79738.0
41554,WI,2014,ElectricPower->Industrial,81245.0
41555,WI,2015,ElectricPower->Industrial,81785.0
41556,WI,2016,ElectricPower->Industrial,82017.0
41557,WI,2017,ElectricPower->Industrial,82586.0
41558,WI,2018,ElectricPower->Industrial,83337.0
41559,WI,2019,ElectricPower->Industrial,80574.0
41560,WV,2000,ElectricPower->Industrial,37815.0
41561,WV,2001,ElectricPower->Industrial,37457.0
41562,WV,2002,ElectricPower->Industrial,37198.0
41563,WV,2003,ElectricPower->Industrial,36465.0
41564,WV,2004,ElectricPower->Industrial,37332.0
41565,WV,2005,ElectricPower->Industrial,38595.0
41566,WV,2006,ElectricPower->Industrial,47481.0
41567,WV,2007,ElectricPower->Industrial,50024.0
41568,WV,2008,ElectricPower->Industrial,50287.0
41569,WV,2009,ElectricPower->Industrial,37481.0
41570,WV,2010,ElectricPower->Industrial,39657.0
41571,WV,2011,ElectricPower->Industrial,39990.0
41572,WV,2012,ElectricPower->Industrial,40451.0
41573,WV,2013,ElectricPower->Industrial,41014.0
41574,WV,2014,ElectricPower->Industrial,43772.0
41575,WV,2015,ElectricPower->Industrial,44577.0
41576,WV,2016,ElectricPower->Industrial,43929.0
41577,WV,2017,ElectricPower->Industrial,46356.0
41578,WV,2018,ElectricPower->Industrial,48426.0
41579,WV,2019,ElectricPower->Industrial,49565.0
41580,WY,2000,ElectricPower->Industrial,24978.0
41581,WY,2001,ElectricPower->Industrial,26273.0
41582,WY,2002,ElectricPower->Industrial,25428.0
41583,WY,2003,ElectricPower->Industrial,26223.0
41584,WY,2004,ElectricPower->Industrial,26901.0
41585,WY,2005,ElectricPower->Industrial,27320.0
41586,WY,2006,ElectricPower->Industrial,28531.0
41587,WY,2007,ElectricPower->Industrial,29786.0
41588,WY,2008,ElectricPower->Industrial,32619.0
41589,WY,2009,ElectricPower->Industrial,32599.0
41590,WY,2010,ElectricPower->Industrial,34356.0
41591,WY,2011,ElectricPower->Industrial,35014.0
41592,WY,2012,ElectricPower->Industrial,34152.0
41593,WY,2013,ElectricPower->Industrial,34656.0
41594,WY,2014,ElectricPower->Industrial,35422.0
41595,WY,2015,ElectricPower->Industrial,35224.0
41596,WY,2016,ElectricPower->Industrial,34262.0
41597,WY,2017,ElectricPower->Industrial,34951.0
41598,WY,2018,ElectricPower->Industrial,35345.0
41599,WY,2019,ElectricPower->Industrial,35275.0
41600,AK,2000,ElectricPower->ElectricLoss,42687.0
41601,AK,2001,ElectricPower->ElectricLoss,46054.0
41602,AK,2002,ElectricPower->ElectricLoss,46648.0
41603,AK,2003,ElectricPower->ElectricLoss,45481.0
41604,AK,2004,ElectricPower->ElectricLoss,46947.0
41605,AK,2005,ElectricPower->ElectricLoss,47574.0
41606,AK,2006,ElectricPower->ElectricLoss,48562.0
41607,AK,2007,ElectricPower->ElectricLoss,45236.0
41608,AK,2008,ElectricPower->ElectricLoss,44593.0
41609,AK,2009,ElectricPower->ElectricLoss,43128.0
41610,AK,2010,ElectricPower->ElectricLoss,43463.0
41611,AK,2011,ElectricPower->ElectricLoss,44686.0
41612,AK,2012,ElectricPower->ElectricLoss,45326.0
41613,AK,2013,ElectricPower->ElectricLoss,37383.0
41614,AK,2014,ElectricPower->ElectricLoss,40594.0
41615,AK,2015,ElectricPower->ElectricLoss,40410.0
41616,AK,2016,ElectricPower->ElectricLoss,36957.0
41617,AK,2017,ElectricPower->ElectricLoss,36942.0
41618,AK,2018,ElectricPower->ElectricLoss,35187.0
41619,AK,2019,ElectricPower->ElectricLoss,35204.0
41620,AL,2000,ElectricPower->ElectricLoss,608136.0
41621,AL,2001,ElectricPower->ElectricLoss,558744.0
41622,AL,2002,ElectricPower->ElectricLoss,588097.0
41623,AL,2003,ElectricPower->ElectricLoss,584250.0
41624,AL,2004,ElectricPower->ElectricLoss,604807.0
41625,AL,2005,ElectricPower->ElectricLoss,634530.0
41626,AL,2006,ElectricPower->ElectricLoss,634331.0
41627,AL,2007,ElectricPower->ElectricLoss,656895.0
41628,AL,2008,ElectricPower->ElectricLoss,631934.0
41629,AL,2009,ElectricPower->ElectricLoss,560562.0
41630,AL,2010,ElectricPower->ElectricLoss,610148.0
41631,AL,2011,ElectricPower->ElectricLoss,579013.0
41632,AL,2012,ElectricPower->ElectricLoss,549926.0
41633,AL,2013,ElectricPower->ElectricLoss,568415.0
41634,AL,2014,ElectricPower->ElectricLoss,587447.0
41635,AL,2015,ElectricPower->ElectricLoss,553744.0
41636,AL,2016,ElectricPower->ElectricLoss,539357.0
41637,AL,2017,ElectricPower->ElectricLoss,533766.0
41638,AL,2018,ElectricPower->ElectricLoss,550088.0
41639,AL,2019,ElectricPower->ElectricLoss,536879.0
41640,AR,2000,ElectricPower->ElectricLoss,329369.0
41641,AR,2001,ElectricPower->ElectricLoss,326070.0
41642,AR,2002,ElectricPower->ElectricLoss,329849.0
41643,AR,2003,ElectricPower->ElectricLoss,318529.0
41644,AR,2004,ElectricPower->ElectricLoss,325967.0
41645,AR,2005,ElectricPower->ElectricLoss,347277.0
41646,AR,2006,ElectricPower->ElectricLoss,335593.0
41647,AR,2007,ElectricPower->ElectricLoss,347250.0
41648,AR,2008,ElectricPower->ElectricLoss,338215.0
41649,AR,2009,ElectricPower->ElectricLoss,300014.0
41650,AR,2010,ElectricPower->ElectricLoss,337038.0
41651,AR,2011,ElectricPower->ElectricLoss,339709.0
41652,AR,2012,ElectricPower->ElectricLoss,317690.0
41653,AR,2013,ElectricPower->ElectricLoss,323622.0
41654,AR,2014,ElectricPower->ElectricLoss,327854.0
41655,AR,2015,ElectricPower->ElectricLoss,308230.0
41656,AR,2016,ElectricPower->ElectricLoss,302016.0
41657,AR,2017,ElectricPower->ElectricLoss,296599.0
41658,AR,2018,ElectricPower->ElectricLoss,314153.0
41659,AR,2019,ElectricPower->ElectricLoss,299693.0
41660,AZ,2000,ElectricPower->ElectricLoss,479881.0
41661,AZ,2001,ElectricPower->ElectricLoss,478568.0
41662,AZ,2002,ElectricPower->ElectricLoss,461782.0
41663,AZ,2003,ElectricPower->ElectricLoss,467788.0
41664,AZ,2004,ElectricPower->ElectricLoss,478553.0
41665,AZ,2005,ElectricPower->ElectricLoss,483241.0
41666,AZ,2006,ElectricPower->ElectricLoss,504018.0
41667,AZ,2007,ElectricPower->ElectricLoss,500663.0
41668,AZ,2008,ElectricPower->ElectricLoss,494000.0
41669,AZ,2009,ElectricPower->ElectricLoss,481724.0
41670,AZ,2010,ElectricPower->ElectricLoss,484953.0
41671,AZ,2011,ElectricPower->ElectricLoss,513656.0
41672,AZ,2012,ElectricPower->ElectricLoss,501047.0
41673,AZ,2013,ElectricPower->ElectricLoss,506909.0
41674,AZ,2014,ElectricPower->ElectricLoss,515170.0
41675,AZ,2015,ElectricPower->ElectricLoss,510298.0
41676,AZ,2016,ElectricPower->ElectricLoss,513310.0
41677,AZ,2017,ElectricPower->ElectricLoss,517549.0
41678,AZ,2018,ElectricPower->ElectricLoss,510946.0
41679,AZ,2019,ElectricPower->ElectricLoss,494869.0
41680,CA,2000,ElectricPower->ElectricLoss,1806803.0
41681,CA,2001,ElectricPower->ElectricLoss,1833720.0
41682,CA,2002,ElectricPower->ElectricLoss,1745279.0
41683,CA,2003,ElectricPower->ElectricLoss,1727398.0
41684,CA,2004,ElectricPower->ElectricLoss,1816734.0
41685,CA,2005,ElectricPower->ElectricLoss,1752604.0
41686,CA,2006,ElectricPower->ElectricLoss,1793636.0
41687,CA,2007,ElectricPower->ElectricLoss,1758032.0
41688,CA,2008,ElectricPower->ElectricLoss,1813925.0
41689,CA,2009,ElectricPower->ElectricLoss,1717300.0
41690,CA,2010,ElectricPower->ElectricLoss,1685382.0
41691,CA,2011,ElectricPower->ElectricLoss,1727085.0
41692,CA,2012,ElectricPower->ElectricLoss,1611719.0
41693,CA,2013,ElectricPower->ElectricLoss,1591093.0
41694,CA,2014,ElectricPower->ElectricLoss,1578945.0
41695,CA,2015,ElectricPower->ElectricLoss,1554703.0
41696,CA,2016,ElectricPower->ElectricLoss,1538976.0
41697,CA,2017,ElectricPower->ElectricLoss,1541688.0
41698,CA,2018,ElectricPower->ElectricLoss,1606903.0
41699,CA,2019,ElectricPower->ElectricLoss,1489488.0
41700,CO,2000,ElectricPower->ElectricLoss,356165.0
41701,CO,2001,ElectricPower->ElectricLoss,364969.0
41702,CO,2002,ElectricPower->ElectricLoss,377554.0
41703,CO,2003,ElectricPower->ElectricLoss,372172.0
41704,CO,2004,ElectricPower->ElectricLoss,368618.0
41705,CO,2005,ElectricPower->ElectricLoss,374381.0
41706,CO,2006,ElectricPower->ElectricLoss,388090.0
41707,CO,2007,ElectricPower->ElectricLoss,383504.0
41708,CO,2008,ElectricPower->ElectricLoss,386622.0
41709,CO,2009,ElectricPower->ElectricLoss,378319.0
41710,CO,2010,ElectricPower->ElectricLoss,395774.0
41711,CO,2011,ElectricPower->ElectricLoss,399264.0
41712,CO,2012,ElectricPower->ElectricLoss,393938.0
41713,CO,2013,ElectricPower->ElectricLoss,394039.0
41714,CO,2014,ElectricPower->ElectricLoss,383610.0
41715,CO,2015,ElectricPower->ElectricLoss,387679.0
41716,CO,2016,ElectricPower->ElectricLoss,383599.0
41717,CO,2017,ElectricPower->ElectricLoss,385590.0
41718,CO,2018,ElectricPower->ElectricLoss,385568.0
41719,CO,2019,ElectricPower->ElectricLoss,379290.0
41720,CT,2000,ElectricPower->ElectricLoss,241433.0
41721,CT,2001,ElectricPower->ElectricLoss,229133.0
41722,CT,2002,ElectricPower->ElectricLoss,224442.0
41723,CT,2003,ElectricPower->ElectricLoss,244834.0
41724,CT,2004,ElectricPower->ElectricLoss,231907.0
41725,CT,2005,ElectricPower->ElectricLoss,234110.0
41726,CT,2006,ElectricPower->ElectricLoss,218146.0
41727,CT,2007,ElectricPower->ElectricLoss,234229.0
41728,CT,2008,ElectricPower->ElectricLoss,207627.0
41729,CT,2009,ElectricPower->ElectricLoss,189345.0
41730,CT,2010,ElectricPower->ElectricLoss,195109.0
41731,CT,2011,ElectricPower->ElectricLoss,174834.0
41732,CT,2012,ElectricPower->ElectricLoss,185461.0
41733,CT,2013,ElectricPower->ElectricLoss,182621.0
41734,CT,2014,ElectricPower->ElectricLoss,180580.0
41735,CT,2015,ElectricPower->ElectricLoss,178307.0
41736,CT,2016,ElectricPower->ElectricLoss,173432.0
41737,CT,2017,ElectricPower->ElectricLoss,170459.0
41738,CT,2018,ElectricPower->ElectricLoss,167534.0
41739,CT,2019,ElectricPower->ElectricLoss,158337.0
41740,DC,2000,ElectricPower->ElectricLoss,93778.0
41741,DC,2001,ElectricPower->ElectricLoss,92841.0
41742,DC,2002,ElectricPower->ElectricLoss,95348.0
41743,DC,2003,ElectricPower->ElectricLoss,92940.0
41744,DC,2004,ElectricPower->ElectricLoss,97909.0
41745,DC,2005,ElectricPower->ElectricLoss,100146.0
41746,DC,2006,ElectricPower->ElectricLoss,95947.0
41747,DC,2007,ElectricPower->ElectricLoss,98100.0
41748,DC,2008,ElectricPower->ElectricLoss,93240.0
41749,DC,2009,ElectricPower->ElectricLoss,90183.0
41750,DC,2010,ElectricPower->ElectricLoss,93301.0
41751,DC,2011,ElectricPower->ElectricLoss,89806.0
41752,DC,2012,ElectricPower->ElectricLoss,84565.0
41753,DC,2013,ElectricPower->ElectricLoss,83255.0
41754,DC,2014,ElectricPower->ElectricLoss,84270.0
41755,DC,2015,ElectricPower->ElectricLoss,84239.0
41756,DC,2016,ElectricPower->ElectricLoss,84567.0
41757,DC,2017,ElectricPower->ElectricLoss,79810.0
41758,DC,2018,ElectricPower->ElectricLoss,81439.0
41759,DC,2019,ElectricPower->ElectricLoss,76576.0
41760,DE,2000,ElectricPower->ElectricLoss,94943.0
41761,DE,2001,ElectricPower->ElectricLoss,87635.0
41762,DE,2002,ElectricPower->ElectricLoss,101334.0
41763,DE,2003,ElectricPower->ElectricLoss,97933.0
41764,DE,2004,ElectricPower->ElectricLoss,87268.0
41765,DE,2005,ElectricPower->ElectricLoss,90827.0
41766,DE,2006,ElectricPower->ElectricLoss,85699.0
41767,DE,2007,ElectricPower->ElectricLoss,92286.0
41768,DE,2008,ElectricPower->ElectricLoss,95435.0
41769,DE,2009,ElectricPower->ElectricLoss,90231.0
41770,DE,2010,ElectricPower->ElectricLoss,89171.0
41771,DE,2011,ElectricPower->ElectricLoss,84159.0
41772,DE,2012,ElectricPower->ElectricLoss,79923.0
41773,DE,2013,ElectricPower->ElectricLoss,77283.0
41774,DE,2014,ElectricPower->ElectricLoss,74737.0
41775,DE,2015,ElectricPower->ElectricLoss,70175.0
41776,DE,2016,ElectricPower->ElectricLoss,66641.0
41777,DE,2017,ElectricPower->ElectricLoss,66132.0
41778,DE,2018,ElectricPower->ElectricLoss,73886.0
41779,DE,2019,ElectricPower->ElectricLoss,67330.0
41780,FL,2000,ElectricPower->ElectricLoss,1508094.0
41781,FL,2001,ElectricPower->ElectricLoss,1506878.0
41782,FL,2002,ElectricPower->ElectricLoss,1575544.0
41783,FL,2003,ElectricPower->ElectricLoss,1574095.0
41784,FL,2004,ElectricPower->ElectricLoss,1573695.0
41785,FL,2005,ElectricPower->ElectricLoss,1581314.0
41786,FL,2006,ElectricPower->ElectricLoss,1583255.0
41787,FL,2007,ElectricPower->ElectricLoss,1568527.0
41788,FL,2008,ElectricPower->ElectricLoss,1534098.0
41789,FL,2009,ElectricPower->ElectricLoss,1477813.0
41790,FL,2010,ElectricPower->ElectricLoss,1473192.0
41791,FL,2011,ElectricPower->ElectricLoss,1399714.0
41792,FL,2012,ElectricPower->ElectricLoss,1338513.0
41793,FL,2013,ElectricPower->ElectricLoss,1350159.0
41794,FL,2014,ElectricPower->ElectricLoss,1368067.0
41795,FL,2015,ElectricPower->ElectricLoss,1404811.0
41796,FL,2016,ElectricPower->ElectricLoss,1393434.0
41797,FL,2017,ElectricPower->ElectricLoss,1348381.0
41798,FL,2018,ElectricPower->ElectricLoss,1340937.0
41799,FL,2019,ElectricPower->ElectricLoss,1289725.0
41800,GA,2000,ElectricPower->ElectricLoss,883560.0
41801,GA,2001,ElectricPower->ElectricLoss,865775.0
41802,GA,2002,ElectricPower->ElectricLoss,871338.0
41803,GA,2003,ElectricPower->ElectricLoss,922739.0
41804,GA,2004,ElectricPower->ElectricLoss,983269.0
41805,GA,2005,ElectricPower->ElectricLoss,966892.0
41806,GA,2006,ElectricPower->ElectricLoss,979107.0
41807,GA,2007,ElectricPower->ElectricLoss,1006626.0
41808,GA,2008,ElectricPower->ElectricLoss,989955.0
41809,GA,2009,ElectricPower->ElectricLoss,932203.0
41810,GA,2010,ElectricPower->ElectricLoss,1009565.0
41811,GA,2011,ElectricPower->ElectricLoss,972118.0
41812,GA,2012,ElectricPower->ElectricLoss,895424.0
41813,GA,2013,ElectricPower->ElectricLoss,873090.0
41814,GA,2014,ElectricPower->ElectricLoss,916856.0
41815,GA,2015,ElectricPower->ElectricLoss,893451.0
41816,GA,2016,ElectricPower->ElectricLoss,909138.0
41817,GA,2017,ElectricPower->ElectricLoss,863823.0
41818,GA,2018,ElectricPower->ElectricLoss,902324.0
41819,GA,2019,ElectricPower->ElectricLoss,878950.0
41820,HI,2000,ElectricPower->ElectricLoss,75413.0
41821,HI,2001,ElectricPower->ElectricLoss,71888.0
41822,HI,2002,ElectricPower->ElectricLoss,77167.0
41823,HI,2003,ElectricPower->ElectricLoss,67283.0
41824,HI,2004,ElectricPower->ElectricLoss,67821.0
41825,HI,2005,ElectricPower->ElectricLoss,68146.0
41826,HI,2006,ElectricPower->ElectricLoss,68646.0
41827,HI,2007,ElectricPower->ElectricLoss,69571.0
41828,HI,2008,ElectricPower->ElectricLoss,67380.0
41829,HI,2009,ElectricPower->ElectricLoss,65697.0
41830,HI,2010,ElectricPower->ElectricLoss,64494.0
41831,HI,2011,ElectricPower->ElectricLoss,64852.0
41832,HI,2012,ElectricPower->ElectricLoss,61883.0
41833,HI,2013,ElectricPower->ElectricLoss,59898.0
41834,HI,2014,ElectricPower->ElectricLoss,59799.0
41835,HI,2015,ElectricPower->ElectricLoss,59127.0
41836,HI,2016,ElectricPower->ElectricLoss,59540.0
41837,HI,2017,ElectricPower->ElectricLoss,59482.0
41838,HI,2018,ElectricPower->ElectricLoss,57889.0
41839,HI,2019,ElectricPower->ElectricLoss,56662.0
41840,IA,2000,ElectricPower->ElectricLoss,336559.0
41841,IA,2001,ElectricPower->ElectricLoss,336994.0
41842,IA,2002,ElectricPower->ElectricLoss,340954.0
41843,IA,2003,ElectricPower->ElectricLoss,342327.0
41844,IA,2004,ElectricPower->ElectricLoss,349730.0
41845,IA,2005,ElectricPower->ElectricLoss,350324.0
41846,IA,2006,ElectricPower->ElectricLoss,354135.0
41847,IA,2007,ElectricPower->ElectricLoss,359309.0
41848,IA,2008,ElectricPower->ElectricLoss,356727.0
41849,IA,2009,ElectricPower->ElectricLoss,344086.0
41850,IA,2010,ElectricPower->ElectricLoss,352953.0
41851,IA,2011,ElectricPower->ElectricLoss,353782.0
41852,IA,2012,ElectricPower->ElectricLoss,345342.0
41853,IA,2013,ElectricPower->ElectricLoss,351882.0
41854,IA,2014,ElectricPower->ElectricLoss,350165.0
41855,IA,2015,ElectricPower->ElectricLoss,336838.0
41856,IA,2016,ElectricPower->ElectricLoss,344050.0
41857,IA,2017,ElectricPower->ElectricLoss,339503.0
41858,IA,2018,ElectricPower->ElectricLoss,338631.0
41859,IA,2019,ElectricPower->ElectricLoss,337770.0
41860,ID,2000,ElectricPower->ElectricLoss,184220.0
41861,ID,2001,ElectricPower->ElectricLoss,164419.0
41862,ID,2002,ElectricPower->ElectricLoss,164306.0
41863,ID,2003,ElectricPower->ElectricLoss,164034.0
41864,ID,2004,ElectricPower->ElectricLoss,168351.0
41865,ID,2005,ElectricPower->ElectricLoss,166950.0
41866,ID,2006,ElectricPower->ElectricLoss,173128.0
41867,ID,2007,ElectricPower->ElectricLoss,181383.0
41868,ID,2008,ElectricPower->ElectricLoss,180396.0
41869,ID,2009,ElectricPower->ElectricLoss,168158.0
41870,ID,2010,ElectricPower->ElectricLoss,166708.0
41871,ID,2011,ElectricPower->ElectricLoss,167229.0
41872,ID,2012,ElectricPower->ElectricLoss,165416.0
41873,ID,2013,ElectricPower->ElectricLoss,166803.0
41874,ID,2014,ElectricPower->ElectricLoss,166231.0
41875,ID,2015,ElectricPower->ElectricLoss,157798.0
41876,ID,2016,ElectricPower->ElectricLoss,151519.0
41877,ID,2017,ElectricPower->ElectricLoss,154630.0
41878,ID,2018,ElectricPower->ElectricLoss,150749.0
41879,ID,2019,ElectricPower->ElectricLoss,146940.0
41880,IL,2000,ElectricPower->ElectricLoss,1097628.0
41881,IL,2001,ElectricPower->ElectricLoss,1111406.0
41882,IL,2002,ElectricPower->ElectricLoss,1083952.0
41883,IL,2003,ElectricPower->ElectricLoss,1066966.0
41884,IL,2004,ElectricPower->ElectricLoss,1103525.0
41885,IL,2005,ElectricPower->ElectricLoss,1137848.0
41886,IL,2006,ElectricPower->ElectricLoss,1118428.0
41887,IL,2007,ElectricPower->ElectricLoss,1137476.0
41888,IL,2008,ElectricPower->ElectricLoss,1122735.0
41889,IL,2009,ElectricPower->ElectricLoss,1053513.0
41890,IL,2010,ElectricPower->ElectricLoss,1109433.0
41891,IL,2011,ElectricPower->ElectricLoss,1095240.0
41892,IL,2012,ElectricPower->ElectricLoss,1101192.0
41893,IL,2013,ElectricPower->ElectricLoss,1074440.0
41894,IL,2014,ElectricPower->ElectricLoss,1069418.0
41895,IL,2015,ElectricPower->ElectricLoss,1039063.0
41896,IL,2016,ElectricPower->ElectricLoss,1057517.0
41897,IL,2017,ElectricPower->ElectricLoss,1041152.0
41898,IL,2018,ElectricPower->ElectricLoss,1060128.0
41899,IL,2019,ElectricPower->ElectricLoss,1009325.0
41900,IN,2000,ElectricPower->ElectricLoss,754792.0
41901,IN,2001,ElectricPower->ElectricLoss,746174.0
41902,IN,2002,ElectricPower->ElectricLoss,753324.0
41903,IN,2003,ElectricPower->ElectricLoss,765985.0
41904,IN,2004,ElectricPower->ElectricLoss,792329.0
41905,IN,2005,ElectricPower->ElectricLoss,822078.0
41906,IN,2006,ElectricPower->ElectricLoss,809190.0
41907,IN,2007,ElectricPower->ElectricLoss,884736.0
41908,IN,2008,ElectricPower->ElectricLoss,883431.0
41909,IN,2009,ElectricPower->ElectricLoss,823403.0
41910,IN,2010,ElectricPower->ElectricLoss,868728.0
41911,IN,2011,ElectricPower->ElectricLoss,854807.0
41912,IN,2012,ElectricPower->ElectricLoss,840285.0
41913,IN,2013,ElectricPower->ElectricLoss,870728.0
41914,IN,2014,ElectricPower->ElectricLoss,873258.0
41915,IN,2015,ElectricPower->ElectricLoss,835062.0
41916,IN,2016,ElectricPower->ElectricLoss,803419.0
41917,IN,2017,ElectricPower->ElectricLoss,739431.0
41918,IN,2018,ElectricPower->ElectricLoss,772360.0
41919,IN,2019,ElectricPower->ElectricLoss,737675.0
41920,KS,2000,ElectricPower->ElectricLoss,314857.0
41921,KS,2001,ElectricPower->ElectricLoss,307140.0
41922,KS,2002,ElectricPower->ElectricLoss,313054.0
41923,KS,2003,ElectricPower->ElectricLoss,313984.0
41924,KS,2004,ElectricPower->ElectricLoss,322114.0
41925,KS,2005,ElectricPower->ElectricLoss,335484.0
41926,KS,2006,ElectricPower->ElectricLoss,338489.0
41927,KS,2007,ElectricPower->ElectricLoss,324756.0
41928,KS,2008,ElectricPower->ElectricLoss,325217.0
41929,KS,2009,ElectricPower->ElectricLoss,311983.0
41930,KS,2010,ElectricPower->ElectricLoss,329440.0
41931,KS,2011,ElectricPower->ElectricLoss,329486.0
41932,KS,2012,ElectricPower->ElectricLoss,325035.0
41933,KS,2013,ElectricPower->ElectricLoss,313560.0
41934,KS,2014,ElectricPower->ElectricLoss,315845.0
41935,KS,2015,ElectricPower->ElectricLoss,310272.0
41936,KS,2016,ElectricPower->ElectricLoss,305804.0
41937,KS,2017,ElectricPower->ElectricLoss,295089.0
41938,KS,2018,ElectricPower->ElectricLoss,304192.0
41939,KS,2019,ElectricPower->ElectricLoss,293658.0
41940,KY,2000,ElectricPower->ElectricLoss,635560.0
41941,KY,2001,ElectricPower->ElectricLoss,638187.0
41942,KY,2002,ElectricPower->ElectricLoss,744046.0
41943,KY,2003,ElectricPower->ElectricLoss,705672.0
41944,KY,2004,ElectricPower->ElectricLoss,712929.0
41945,KY,2005,ElectricPower->ElectricLoss,725048.0
41946,KY,2006,ElectricPower->ElectricLoss,733166.0
41947,KY,2007,ElectricPower->ElectricLoss,739450.0
41948,KY,2008,ElectricPower->ElectricLoss,742641.0
41949,KY,2009,ElectricPower->ElectricLoss,707747.0
41950,KY,2010,ElectricPower->ElectricLoss,735005.0
41951,KY,2011,ElectricPower->ElectricLoss,694111.0
41952,KY,2012,ElectricPower->ElectricLoss,706856.0
41953,KY,2013,ElectricPower->ElectricLoss,671759.0
41954,KY,2014,ElectricPower->ElectricLoss,615552.0
41955,KY,2015,ElectricPower->ElectricLoss,584079.0
41956,KY,2016,ElectricPower->ElectricLoss,571409.0
41957,KY,2017,ElectricPower->ElectricLoss,546284.0
41958,KY,2018,ElectricPower->ElectricLoss,560514.0
41959,KY,2019,ElectricPower->ElectricLoss,536345.0
41960,LA,2000,ElectricPower->ElectricLoss,464368.0
41961,LA,2001,ElectricPower->ElectricLoss,417261.0
41962,LA,2002,ElectricPower->ElectricLoss,443553.0
41963,LA,2003,ElectricPower->ElectricLoss,366365.0
41964,LA,2004,ElectricPower->ElectricLoss,392428.0
41965,LA,2005,ElectricPower->ElectricLoss,435697.0
41966,LA,2006,ElectricPower->ElectricLoss,368320.0
41967,LA,2007,ElectricPower->ElectricLoss,565281.0
41968,LA,2008,ElectricPower->ElectricLoss,558378.0
41969,LA,2009,ElectricPower->ElectricLoss,548191.0
41970,LA,2010,ElectricPower->ElectricLoss,575909.0
41971,LA,2011,ElectricPower->ElectricLoss,580334.0
41972,LA,2012,ElectricPower->ElectricLoss,560736.0
41973,LA,2013,ElectricPower->ElectricLoss,538567.0
41974,LA,2014,ElectricPower->ElectricLoss,544844.0
41975,LA,2015,ElectricPower->ElectricLoss,532243.0
41976,LA,2016,ElectricPower->ElectricLoss,522406.0
41977,LA,2017,ElectricPower->ElectricLoss,546735.0
41978,LA,2018,ElectricPower->ElectricLoss,532824.0
41979,LA,2019,ElectricPower->ElectricLoss,511667.0
41980,MA,2000,ElectricPower->ElectricLoss,414320.0
41981,MA,2001,ElectricPower->ElectricLoss,398188.0
41982,MA,2002,ElectricPower->ElectricLoss,410005.0
41983,MA,2003,ElectricPower->ElectricLoss,390234.0
41984,MA,2004,ElectricPower->ElectricLoss,395844.0
41985,MA,2005,ElectricPower->ElectricLoss,390639.0
41986,MA,2006,ElectricPower->ElectricLoss,386519.0
41987,MA,2007,ElectricPower->ElectricLoss,383583.0
41988,MA,2008,ElectricPower->ElectricLoss,360740.0
41989,MA,2009,ElectricPower->ElectricLoss,336618.0
41990,MA,2010,ElectricPower->ElectricLoss,350239.0
41991,MA,2011,ElectricPower->ElectricLoss,328454.0
41992,MA,2012,ElectricPower->ElectricLoss,358898.0
41993,MA,2013,ElectricPower->ElectricLoss,364810.0
41994,MA,2014,ElectricPower->ElectricLoss,363973.0
41995,MA,2015,ElectricPower->ElectricLoss,359452.0
41996,MA,2016,ElectricPower->ElectricLoss,349879.0
41997,MA,2017,ElectricPower->ElectricLoss,342024.0
41998,MA,2018,ElectricPower->ElectricLoss,340926.0
41999,MA,2019,ElectricPower->ElectricLoss,329775.0
42000,MD,2000,ElectricPower->ElectricLoss,497227.0
42001,MD,2001,ElectricPower->ElectricLoss,492778.0
42002,MD,2002,ElectricPower->ElectricLoss,555736.0
42003,MD,2003,ElectricPower->ElectricLoss,569733.0
42004,MD,2004,ElectricPower->ElectricLoss,540530.0
42005,MD,2005,ElectricPower->ElectricLoss,551651.0
42006,MD,2006,ElectricPower->ElectricLoss,505670.0
42007,MD,2007,ElectricPower->ElectricLoss,512916.0
42008,MD,2008,ElectricPower->ElectricLoss,503425.0
42009,MD,2009,ElectricPower->ElectricLoss,488424.0
42010,MD,2010,ElectricPower->ElectricLoss,511786.0
42011,MD,2011,ElectricPower->ElectricLoss,491383.0
42012,MD,2012,ElectricPower->ElectricLoss,479875.0
42013,MD,2013,ElectricPower->ElectricLoss,479620.0
42014,MD,2014,ElectricPower->ElectricLoss,473195.0
42015,MD,2015,ElectricPower->ElectricLoss,471179.0
